stock,enddate,current_ratio,debt_to_equity,roe,totalassets,cash,inventory,netreceivables,longtermdebt,debt_to_assets,cash_to_assets,inventory_to_assets,receivables_to_assets
AIR,2017-05-31,2.6519402985074625,0.1685626777510391,0.0618026690002187,1504100000,10300000,433400000,234500000,154100000,0.10245329432883452,0.006847948939565188,0.2881457349910245,0.1559071870221395
AIR,2018-05-31,2.8283828382838285,0.189255580476343,0.0166613264979173,1524700000,31100000,460700000,203000000,177200000,0.11621958418049452,0.02039745523709582,0.30215780153472815,0.1331409457598216
AIR,2019-05-31,2.664335664335664,0.1564190307981013,0.0082790594988409,1517200000,21300000,523700000,258100000,141700000,0.09339572897442658,0.014039019245979436,0.34517532296335357,0.17011600316372263
AIRG,2016-12-31,5.499399601263808,0.0,0.0487801205896145,56063503,45161403,146815,5154996,0,0.0,0.8055401568467814,0.00261872683909887,0.09194923121375416
AIRG,2017-12-31,4.736088680710102,0.0,0.024683623977417,56297908,15026068,741557,8418132,0,0.0,0.2669027772754895,0.01317201697796657,0.14952832705613148
AIRG,2018-12-31,5.736253494874185,0.0,-0.0572352537267149,52907000,13621000,1351000,7013000,0,0.0,0.25745175496626155,0.025535373391044662,0.13255334832819854
AIRG,2019-12-31,6.6742121615623615,0.0,0.0193303273213092,54726000,13197000,1193000,7656000,0,0.0,0.24114680407850017,0.021799510287614662,0.13989694112487666
AIRI,2016-12-31,1.160373117554507,0.1193700028124874,-0.627707019165093,82800000,1304000,32568000,6073000,2971000,0.035881642512077296,0.0157487922705314,0.3933333333333333,0.07334541062801932
AIRI,2017-12-31,1.2504927856185446,0.1940785770573004,-1.269334684228301,60755000,630000,31141000,5464000,3448000,0.05675253065591309,0.010369516912188298,0.512566866924533,0.08993498477491564
AIRI,2018-12-31,1.311683386768711,0.3390487678786834,-0.9470963294847492,47756000,2012000,29051000,6522000,3935000,0.08239802328503225,0.042130831727950416,0.6083214674595863,0.13656922690342574
AIRI,2019-12-31,1.17236834038379,0.3330393885949441,-0.2676856750930825,51090000,1294000,28646000,7858000,3399000,0.06652965355255432,0.025327852808768838,0.5606968095517714,0.15380700724212173
AIRT,2017-03-31,2.410535690242982,0.8017458946738094,-0.1399287854511709,65335189,2763365,19778843,21623482,18412521,0.2818162965748825,0.04229520174801974,0.30272879443266015,0.3309622629238893
AIRT,2018-03-31,1.9780451517338968,1.5472565706357602,0.0906569992791182,97146886,4803238,34231005,19385786,38863760,0.40005152609832495,0.049443046481181085,0.35236337889410063,0.19955128566859054
AIRT,2019-03-31,1.3514433360905906,1.3513931872021765,0.0550116362360865,115142137,12524321,29967037,24262243,32917765,0.28588808456803266,0.10877269891212805,0.2602612543138747,0.2107155871182068
AIT,2016-06-30,2.8493235089305573,0.4933502149210537,0.044955587035427,1312025000,59861000,338221000,347857000,324583000,0.24739086526552467,0.04562489281835331,0.2577854842704979,0.26512985651950227
AIT,2017-06-30,2.8491798303809808,0.3847926081775926,0.1796832229462091,1387595000,105057000,345145000,390931000,286769000,0.20666621024146095,0.07571157290131486,0.24873612257178787,0.28173278225995335
AIT,2018-06-30,2.446000587213993,1.1589753154437683,0.1737808955744003,2285741000,54150000,422069000,562634000,944522000,0.41322354544981255,0.02369034811905636,0.18465302936771927,0.24614949812774065
AIT,2019-06-30,2.7091888983798733,1.013172298931813,0.1605212288497426,2331697000,108219000,447555000,549822000,908850000,0.3897804903467303,0.046412119585006115,0.19194389322454847,0.2358033655316278
AIV,2016-12-31,0.6511465846719733,2.3295583985408377,0.2578999498472949,6232818000,61244000,0,13042000,3887807000,0.6237639218728992,0.009826052998820117,0.0,0.0020924724578834162
AIV,2017-12-31,0.4201994443753369,2.4961317015832067,0.2052954729856242,6079040000,76786000,0,17035000,3839410000,0.6315816313102068,0.012631270726956889,0.0,0.0028022516713165236
AIV,2018-12-31,0.7869666849767649,2.5886787443495027,0.4231573678925369,6190004000,36858000,0,55630000,4075665000,0.6584268766223738,0.005954438801655055,0.0,0.008987070121440956
AIV,2019-12-31,1.032226706095708,2.530307769807526,0.2662416905296889,6828739000,142902000,0,62249000,4505590000,0.6597982438631789,0.020926557597237206,0.0,0.009115738645158352
AIZ,2016-12-31,0.9373897565825342,0.2603645591859642,0.1379663746614284,29709100000,1032000000,0,1238500000,1067000000,0.035914921690660434,0.034736831475877764,0.0,0.04168756374309555
AIZ,2017-12-31,0.9087220511639952,0.2737554441998782,0.121669086311057,31843000000,1066600000,0,1385300000,1169100000,0.03671450554281946,0.033495587727287,0.0,0.043504066827874256
AIZ,2018-12-31,0.5882183641258936,0.6503493766025328,0.0491280264625863,41089300000,1316600000,0,1690100000,3322700000,0.08086533477085275,0.03204240520038063,0.0,0.04113236292660133
AIZ,2019-12-31,0.5956142592889416,0.6389493619356095,0.0677180127081895,44291200000,1900000000,0,1722100000,3610000000,0.08150603280109818,0.04289791200057799,0.0,0.03888131276641861
AJG,2016-12-31,0.9575861396014484,0.5962853806372685,0.1103264193960963,11489600000,545500000,0,2158900000,2144600000,0.18665575825093997,0.04747771898064337,0.0,0.18790036206656455
AJG,2017-12-31,1.0801164898517133,0.6355415997733497,0.1136320710170932,14909700000,681200000,0,4484100000,2691900000,0.1805468922915954,0.04568837736507106,0.0,0.3007505181190768
AJG,2018-12-31,1.055253717375481,0.6871457467380915,0.1408121985374202,16334000000,607200000,0,5365900000,3091400000,0.1892616627892739,0.037173992898249054,0.0,0.32851108118036
AJG,2019-12-31,1.0220266786234726,0.7446610416060518,0.1297255358355154,19634800000,604800000,0,5891700000,3839100000,0.19552529182879377,0.030802452787907185,0.0,0.30006417177664146
AJRD,2016-12-31,1.4642795956827137,17.6231884057971,0.5217391304347826,2249500000,410300000,185100000,231700000,608000000,0.2702822849522116,0.1823960880195599,0.08228495221160258,0.10300066681484775
AJRD,2017-12-31,1.7093140551445865,5.775390625,-0.08984375,2258700000,535000000,19300000,418000000,591400000,0.2618320272723248,0.23686191171913049,0.008544738123699474,0.18506220392261036
AJRD,2018-12-31,1.4053284754639646,0.7716591502492286,0.3258960360788037,2490100000,735300000,14900000,443800000,325100000,0.13055700574274126,0.29528934580940525,0.005983695433918317,0.17822577406529858
AJRD,2019-12-31,1.6300724221174847,0.5318189700017341,0.2444945378879833,2707800000,932600000,24000000,427100000,306700000,0.1132653814905089,0.34441243814166483,0.008863283846665189,0.15772952212127928
AJX,2016-12-31,15.259703371366784,2.250216679153262,0.1022284900033787,957402000,35723000,0,881572000,612716000,0.6399777731820071,0.037312435110852075,0.0,0.9207960710339022
AJX,2017-12-31,13.595993502977802,3.3638533386601277,0.0996259763876069,1395738000,53721000,0,1270546000,976715000,0.6997839135998304,0.03848931532995448,0.0,0.9103040828579576
AJX,2018-12-31,2.602642419222435,2.4190217861013052,0.0942047773855348,1602871000,55146000,0,1325475000,727724000,0.4540128307268645,0.03440451539768328,0.0,0.8269380380579597
AJX,2019-12-31,2.9818173617013195,2.1438443712105633,0.0964343868267932,1576841000,64343000,0,1169497000,771531000,0.4892890278728166,0.04080500189936715,0.0,0.741670846965547
AKAM,2016-12-31,3.4969539867801425,0.1985153688937684,0.0994696638413085,4373146000,324169000,0,368596000,640087000,0.14636762641814383,0.07412718441140542,0.0,0.08428623238282006
AKAM,2017-12-31,2.947807503492492,0.1971506651808537,0.0662507223114919,4648916000,313382000,0,461457000,662913000,0.14259517702621427,0.06740969292626496,0.0,0.09926120411726089
AKAM,2018-12-31,2.0941068415283937,0.2738465972818357,0.0934793505980838,5461770000,1036455000,0,479889000,874080000,0.16003603227525143,0.1897654057201237,0.0,0.08786327509214047
AKAM,2019-12-31,3.2186602166914744,0.5029557474416054,0.1306835671705361,7006886000,393745000,0,551943000,1839791000,0.26256899284503843,0.05619400686695916,0.0,0.07877151133898853
AKBA,2016-12-31,2.593210697658137,0.0,-1.9927627715795655,300216000,187335000,0,33823000,0,0.0,0.624000719481973,0.0,0.11266221653742639
AKBA,2017-12-31,2.5396226949952516,0.0,-0.6010328454647804,364247000,70156000,0,34216000,0,0.0,0.19260556710144489,0.0,0.09393625753952675
AKBA,2018-12-31,1.7624664556461782,0.0,-0.2257928570529997,996540000,104644000,0,16666000,0,0.0,0.10500732534569611,0.0,0.016723864571417103
AKBA,2019-12-31,1.487295668803275,0.0,-0.7084332893400244,771201000,147449000,0,38864000,0,0.0,0.1911939948210648,0.0,0.05039412552628952
AKCA,2016-12-31,0.3191129883843717,0.0,0.7067441208693215,10684000,7857000,0,0,0,0.0,0.7353987270685135,0.0,0.0
AKCA,2017-12-31,3.016356566364479,0.0,-0.7243199761656487,268804000,58367000,0,0,0,0.0,0.21713590571568875,0.0,0.0
AKCA,2018-12-31,3.3130633143650585,0.0,-0.8160513724866654,365261000,86454000,0,0,0,0.0,0.23669102367895833,0.0,0.0
AKCA,2019-12-31,11.831634839754274,0.0,0.0750860030497013,599250000,306866000,0,0,0,0.0,0.5120834376303713,0.0,0.0
AKER,2016-12-31,1.8775112964893987,0.0,-0.9751632165640348,5085107,72700,2036521,633163,0,0.0,0.014296650984925191,0.40048734471074054,0.12451321083312503
AKER,2017-12-31,4.356155642712168,0.0,-1.270523761123299,9337890,438432,947612,964671,0,0.0,0.04695193453767392,0.10148031300432965,0.10330717110610639
AKER,2018-12-31,3.37984697238409,0.0,-1.8597006078248428,7807253,181755,585267,176326,0,0.0,0.0232802754054467,0.0749645233733299,0.022584896377765645
AKER,2019-12-31,6.740129366275212,0.0,-0.4156256914625816,10884935,517444,198985,42881,0,0.0,0.047537628842064736,0.018280770624721228,0.00393948149437732
AKR,2016-12-31,7.523470113020933,0.939399223330062,0.0458120695440007,3995960000,71805000,543486000,70165000,1492308000,0.3734541887306179,0.017969399093084013,0.13600886895764722,0.017558984574420164
AKR,2017-12-31,3.903858323774868,0.9098244702810556,0.0392228427915025,3960247000,74823000,173702000,82536000,1425876000,0.36004723947773964,0.01889351851033534,0.04386140561434678,0.020841124303610355
AKR,2018-12-31,2.6102474604243535,1.067381749291712,0.0215408648822717,3958780000,21268000,120297000,90005000,1557849000,0.3935174472943685,0.005372362192392606,0.03038739207533634,0.02273553973698968
AKR,2019-12-31,3.4609481015502133,1.1328846118933442,0.0343932599714194,4309114000,15845000,253402000,78396000,1747257000,0.4054794094563291,0.003677090000403795,0.0588060561869563,0.018193067066687028
AKRO,2017-12-31,2.873873873873874,0.0,1.0909090709903593,658000,598000,0,0,0,0.0,0.9088145896656521,0.0,0.0
AKRO,2018-12-31,32.933817250213494,0.0,1.6369318295638935,77151000,75975000,0,0,0,0.0,0.9847571645215227,0.0,0.0
AKRO,2019-12-31,14.734656847048775,0.0,-0.33990802168948,138118000,64788000,0,0,0,0.0,0.46907716590162035,0.0,0.0
AKRX,2016-12-31,3.9065307168693577,0.0,0.2249103986405984,1973720000,200772000,174793000,283154000,0,0.0,0.10172263542954421,0.0885601807753886,0.14346209188740044
AKRX,2017-12-31,4.267667705112544,0.0,-0.02953401223466,1909511000,368119000,183568000,141383000,0,0.0,0.19278181691543017,0.09613351271608281,0.07404146925574139
AKRX,2018-12-31,3.4176838013616435,0.0,-0.9054737240518534,1495257000,224868000,173645000,153126000,0,0.0,0.15038752535517305,0.11613053809478906,0.10240781350630694
AKRX,2019-12-31,0.4870670980846947,0.0,-0.96789476379902,1288639000,144804000,170047000,134173000,0,0.0,0.11236971719775671,0.1319586012839903,0.10411992807915949
AKTS,2016-06-30,7.824588059141426,0.0,-2.019967014950134,4542739,4155444,43544,0,0,0.0,0.9147441664599263,0.009585406513559328,0.0
AKTS,2017-06-30,7.418386548500668,0.0,-0.6550732743864178,18092317,9631520,188476,0,0,0.0,0.5323541478960379,0.010417460627071702,0.0
AKTS,2018-06-30,6.00151171579743,0.0,-1.5696028880866426,29308000,14817000,58000,0,0,0.0,0.5055616214003003,0.0019789818479596013,0.0
AKTS,2019-06-30,9.894589552238806,0.0,-1.1268734347909843,47949000,30154000,94000,0,0,0.0,0.6288765146301278,0.0019604162756261864,0.0
AKTX,2016-12-31,3.8954062940042857,0.0,-0.531954267349509,45873678,34098812,0,0,0,0.0,0.7433197747954721,0.0,0.0
AKTX,2017-12-31,2.431818759189556,0.0,-2.063618797070369,29050343,28106671,0,0,0,0.0,0.9675159773500781,0.0,0.0
AKTX,2018-12-31,1.515639960172963,0.0,-5.292594350826523,8029554,5446138,0,0,0,0.0,0.6782615821501418,0.0,0.0
AKTX,2019-12-31,0.7891789095170473,0.0,9.650886509017422,6801798,5731691,0,0,0,0.0,0.8426729226595673,0.0,0.0
AL,2016-12-31,1.132516794859313,2.576402191836229,0.1108528298405735,13975616000,274802000,0,0,8713874000,0.6235055399346977,0.01966296154673969,0.0,0.0
AL,2017-12-31,0.9970890931554875,2.3498295069924664,0.1832011206941248,15614164000,292204000,0,0,9698785000,0.6211530120985024,0.018714034257613792,0.0,0.0
AL,2018-12-31,0.8452524258633143,2.400487840396097,0.1062711934926876,18481808000,300127000,0,0,11538905000,0.6243385387403657,0.016239049772619647,0.0,0.0
AL,2019-12-31,1.2804996829588762,2.4146885787428487,0.1044059476719248,21709155000,317488000,0,0,13578866000,0.6254903058179833,0.014624613440735026,0.0,0.0
ALB,2016-12-31,2.9002800624154133,0.5590733432022982,0.169608559754755,8161207000,2269756000,450263000,543105000,2121718000,0.25997600600009285,0.27811523467055793,0.05517112848626435,0.06654714186271712
ALB,2017-12-31,2.0630455690405314,0.3851792424049863,0.0149270019259506,7750772000,1137303000,592781000,619393000,1415360000,0.18260890657085513,0.14673415757810965,0.07648025254774621,0.0799137169819987
ALB,2018-12-31,1.689035331266011,0.3886460933344601,0.1934448826199941,7581674000,555320000,700540000,697456000,1393421000,0.18378803942242836,0.07324503796918728,0.09239911924464175,0.09199234891924923
ALB,2019-12-31,1.5792159807408963,0.7130861466081759,0.135603789179223,9860863000,613110000,768984000,752448000,2804033000,0.284359796906214,0.062176099596962256,0.07798343816357656,0.07630650583016922
ALBO,2016-12-31,2.428470254957507,0.0,-0.4424659017103269,49660000,29931000,0,0,0,0.0,0.6027184857027789,0.0,0.0
ALBO,2017-12-31,6.937949300037836,0.0,-0.3741437175302285,73224000,53231000,0,0,0,0.0,0.7269611056484213,0.0,0.0
ALBO,2018-12-31,13.072124756335285,0.0,-0.3759958250772605,185466000,163885000,0,0,0,0.0,0.8836390497449668,0.0,0.0
ALBO,2019-12-31,7.493077573451702,0.0,-0.6732108929702343,165069000,131843000,0,0,0,0.0,0.7987144769762947,0.0,0.0
ALC,2016-12-31,1.8132132132132133,0.0,-0.0073874500260733,27740000000,162000000,1207000000,1519000000,0,0.0,0.005839942321557318,0.04351117519826965,0.05475847152126893
ALC,2017-12-31,1.8487064116985377,0.0,0.0111164184289374,27388000000,172000000,1303000000,1682000000,0,0.0,0.006280122681466336,0.04757558054622463,0.06141375785015335
ALC,2018-12-31,1.7955625990491284,0.0,-0.0100269446530323,27062000000,227000000,1440000000,1598000000,0,0.0,0.008388145739413199,0.05321114477865642,0.059049589830758996
ALC,2019-12-31,1.8417391304347823,0.0,-0.0339843547635082,27655000000,822000000,1505000000,1740000000,0,0.0,0.029723377327788826,0.05442053878141385,0.06291809799312963
ALCO,2016-09-30,3.847895920334083,1.1282840509539456,0.0403077987203873,455445000,6625000,58469000,5753000,195746000,0.4297906443149008,0.014546213044385161,0.12837774045164618,0.012631602059524202
ALCO,2017-09-30,4.159982481386473,1.1215007376697108,-0.0588330500930646,419182000,3395000,36204000,4286000,180159000,0.429787061467334,0.008099107308997046,0.0863682123755314,0.010224675677867848
ALCO,2018-09-30,3.3088563978394485,0.9888389874329672,0.075820517438719,423422000,25260000,41033000,2544000,170196000,0.40195360656744333,0.05965679629305988,0.09690804918025044,0.0060081904105124435
ALCO,2019-09-30,2.1407550689095367,0.8066885225652718,0.1947113528869858,417388000,18630000,40143000,713000,156742000,0.3755306812845602,0.04463472835826617,0.09617669889886628,0.0017082426902546312
ALDX,2016-12-31,10.930285164041305,0.0,-0.8637232360901711,25187679,12015061,0,0,0,0.0,0.4770213642948205,0.0,0.0
ALDX,2017-12-31,13.1094462402799,0.0,-0.5641417712003824,44174958,2023337,0,0,0,0.0,0.04580280529072603,0.0,0.0
ALDX,2018-12-31,11.184623805760673,0.0,-0.449020462599341,95091155,3357472,0,0,0,0.0,0.035307931636754226,0.0,0.0
ALDX,2019-12-31,5.823541155733392,0.0,-1.265056153595926,75518281,16425830,0,0,0,0.0,0.21750799650749467,0.0,0.0
ALE,2016-12-31,0.737171464330413,0.7239302694136291,0.0820390913893291,4876900000,27500000,104200000,122500000,1370400000,0.28099817507022906,0.0056388279439808075,0.02136603170046546,0.025118415386823596
ALE,2017-12-31,1.0464123006833712,0.6958708055313799,0.0832608064984044,5080000000,98900000,95900000,135100000,1439200000,0.28330708661417325,0.019468503937007876,0.01887795275590551,0.02659448818897638
ALE,2018-12-31,0.825228338681807,0.662631041840616,0.0807588830132665,5165000000,69100000,86700000,144400000,1428500000,0.2765730880929332,0.013378509196515004,0.016786060019361084,0.027957405614714423
ALE,2019-12-31,0.5311391407173828,0.6276714906581836,0.083157847573816,5482800000,69300000,72800000,96400000,1400900000,0.2555081345298023,0.012639527248850951,0.013277887210914132,0.017582257240825856
ALEC,2016-12-31,33.90132450331126,0.0,0.6066567631589513,54111000,50838000,0,0,0,0.0,0.9395132228197594,0.0,0.0
ALEC,2017-12-31,8.501769879210306,0.0,0.6242192454788308,236060000,32451000,0,0,0,0.0,0.13746928746928747,0.0,0.0
ALEC,2018-12-31,6.114457328772837,0.0,0.5364381198792583,308359000,65470000,0,0,0,0.0,0.21231746114107258,0.0,0.0
ALEC,2019-12-31,5.767903824431176,0.0,-0.5411491042040022,421913000,89641000,0,0,0,0.0,0.21246323294138839,0.0,0.0
ALEX,2016-12-31,0.8376741368867353,0.3923757545687588,-0.0084346316050607,2156300000,2200000,44300000,72200000,474500000,0.2200528683392849,0.001020266196725873,0.020544451143161897,0.03348328154709456
ALEX,2017-12-31,0.2965041001294777,0.9071782178217822,0.3531868811881188,2231200000,68900000,99300000,95200000,586400000,0.2628182144137684,0.03088024381498745,0.044505198996055935,0.04266762280387235
ALEX,2018-12-31,2.0477366255144034,0.6474305671046067,-0.0598702810577083,2225200000,11400000,26500000,127200000,778600000,0.3499011324824735,0.005123134999101204,0.011909041883875607,0.05716340104260291
ALEX,2019-12-31,1.678115015974441,0.6237667762865523,-0.0323526797617989,2084300000,15200000,20700000,89400000,701800000,0.33670776759583554,0.007292616226071103,0.009931391834188936,0.042892098066497145
ALG,2016-12-31,4.16287166454892,0.1805879030323663,0.1032840963898926,552776000,16793000,135760000,170340000,70017000,0.12666432696064953,0.030379394184986322,0.2455967697584555,0.30815375486634733
ALG,2017-12-31,3.8724879887138304,0.1335981545641583,0.0986733703251779,639671000,25373000,155568000,206250000,60000000,0.09379821814651594,0.03966570315052582,0.24320002001028654,0.32243137487864854
ALG,2018-12-31,4.490173719906397,0.1675302687776794,0.1448368156634888,721633000,34043000,176630000,236843000,85000000,0.11778840490942072,0.04717494903919305,0.24476430540177624,0.32820422569366975
ALG,2019-12-31,3.5047214411139898,0.745874118264453,0.1104084723838408,1212763000,42311000,267674000,250744000,424967000,0.3504122404789724,0.034888102621864286,0.22071418735564988,0.20675432875178415
ALGN,2016-12-31,2.6894831162600363,0.0,0.1905606752736869,1396151000,389275000,27131000,247415000,0,0.0,0.27882012762229874,0.0194327117912031,0.17721220698907209
ALGN,2017-12-31,2.316497717232842,0.0,0.2004854940881305,1784009000,449511000,31688000,328665000,0,0.0,0.25196677819450464,0.017762242230840764,0.18422833068667255
ALGN,2018-12-31,1.8819965523868147,0.0,0.3194491779412574,2052458000,636899000,55641000,482314000,0,0.0,0.31031036932302636,0.027109446332153935,0.23499335918201494
ALGN,2019-12-31,1.6822548585435184,0.0,0.3289156116356861,2500702000,550425000,112051000,620976000,0,0.0,0.22010819361923173,0.04480781796471551,0.24832067155542722
ALGT,2016-12-31,1.074207555141538,1.524523776344849,0.4663339118537568,1671576000,64711000,16797000,40667000,722048000,0.4319564291423184,0.03871256825893648,0.010048600841361685,0.024328537858882875
ALGT,2017-12-31,0.9944515382283504,1.7171735244735782,0.3581132491492126,2180157000,59449000,17647000,71057000,950131000,0.4358085220468067,0.02726821967408769,0.00809437118519446,0.03259260686271677
ALGT,2018-12-31,0.9635250079767158,1.6216310962581175,0.2343866114459794,2498668000,81520000,19516000,36014000,1119446000,0.4480171035127516,0.03262538280395795,0.007810561467149697,0.014413279395261795
ALGT,2019-12-31,0.9177859689446672,1.2909826371086672,0.2627092267452586,3010803000,121888000,28375000,25516000,1140649000,0.378852086968161,0.040483552062356785,0.009424396083038312,0.00847481552263632
ALIM,2016-12-31,5.195878548723008,-0.7656738179545928,0.767756717350552,70229000,30979000,446000,13839000,33084000,0.47108744250950463,0.44111406968631195,0.006350652864201398,0.19705534750601603
ALIM,2017-12-31,4.065970427049943,-0.6378535897245526,0.4083636498626475,59924000,24067000,1508000,11435000,34365000,0.5734764034443629,0.401625392163407,0.02516520926506909,0.1908250450570723
ALIM,2018-12-31,3.4051201876099277,-1.3711172254000434,-0.794584027224676,54108000,13043000,2405000,17259000,37873000,0.69995194795594,0.24105492718267169,0.044448140755525986,0.318973164781548
ALIM,2019-12-31,2.7178784860557768,-1.1112133145534508,0.3001810917243956,50309000,9426000,1390000,19331000,38658000,0.7684112186686278,0.1873621022083524,0.027629251227414577,0.3842453636526268
ALJJ,2016-09-30,1.5179711038884012,1.199047966787023,0.1477409495990371,215310000,5279000,8873000,44288000,88666000,0.4118062328735312,0.02451813664019321,0.04121034787051228,0.2056941154614277
ALJJ,2017-09-30,1.413229791172092,0.8572368489760112,0.163681555669274,239129000,5630000,9376000,49457000,82083000,0.34325824136763,0.023543777626302123,0.03920896252650243,0.2068214227467183
ALJJ,2018-09-30,1.4052510636361568,0.9110763919237828,-0.0801066340354864,231468000,2000000,7656000,46383000,83389000,0.3602614616275252,0.008640503222907702,0.03307584633729068,0.20038623049406398
ALJJ,2019-09-30,1.2845038151438517,0.9984359208816592,-0.1922493863997305,231177000,4529000,6777000,42604000,82986000,0.3589716970113809,0.01959104928258434,0.029315200041526622,0.18429168991724956
ALK,2016-12-31,0.8086785009861933,0.9024223814397816,0.2719208461276015,9962000000,328000000,47000000,302000000,2645000000,0.2655089339490062,0.032925115438666934,0.004717928126882152,0.030315197751455532
ALK,2017-12-31,0.8011913626209978,0.6552023121387284,0.2774566473988439,10746000000,194000000,57000000,341000000,2267000000,0.21096221849990693,0.01805322910850549,0.00530429927414852,0.03173273776288851
ALK,2018-12-31,0.6074099252209382,0.4321514262863236,0.1165022660623833,10912000000,105000000,60000000,366000000,1621000000,0.14855205278592376,0.009622434017595308,0.005498533724340176,0.03354105571847507
ALK,2019-12-31,0.6363636363636364,0.2930039251904872,0.1775571461556222,12993000000,221000000,72000000,323000000,1269000000,0.09766797506349573,0.017009158777803433,0.005541445393673516,0.024859539752174246
ALKS,2016-12-31,3.729736359219408,0.2320549061953019,-0.1723416903614029,1726423000,186378000,62998000,191102000,280666000,0.16257081839155293,0.10795616138107521,0.03649047771027147,0.11069245486187336
ALKS,2017-12-31,2.7783678320429237,0.2314883173374304,-0.1313135596038603,1797227000,191296000,93275000,233590000,278436000,0.15492533775644368,0.1064395315672422,0.05189939835090392,0.12997245200522806
ALKS,2018-12-31,2.893841200327276,0.2360356360749091,-0.1189386016212962,1825007000,266762000,90196000,300453000,276465000,0.1514870901865034,0.14617039825052724,0.049422276188529686,0.16463114935997505
ALKS,2019-12-31,2.4595767964163717,0.2527035069584556,-0.181142797127806,1805403000,203771000,101803000,265472000,274295000,0.15193006769125786,0.11286732103580198,0.05638796434923394,0.14704307016217433
ALL,2016-12-31,0.5092114769326039,0.3371222180910395,0.0996972433207627,108610000000,436000000,0,5597000000,6347000000,0.058438449498204585,0.004014363318294817,0.0,0.051533008010312124
ALLE,2016-12-31,1.9304003724394785,12.497793468667256,2.0220653133274493,2247400000,312400000,220600000,271900000,1416000000,0.630061404289401,0.13900507252825486,0.09815787131796742,0.12098424846489277
ALLE,2017-12-31,2.2411024305555554,3.5913844621513946,0.6805278884462151,2542000000,466200000,239800000,308800000,1442300000,0.5673878835562549,0.1833988985051141,0.09433516915814319,0.12147915027537372
ALLE,2018-12-31,1.7887864823348694,2.165130568356375,0.6680491551459293,2810200000,283800000,280300000,340300000,1409500000,0.5015657248594406,0.10098925343391929,0.09974379047754608,0.12109458401537257
ALLE,2019-12-31,1.9759368836291913,1.8848692896752048,0.5304990757855823,2967200000,355300000,269900000,344000000,1427600000,0.4811269884065786,0.11974251819897547,0.09096117551900781,0.11593421407387436
ALLK,2016-12-31,5.351479289940828,0.0,0.4693160610385333,14176000,13416000,0,0,0,0.0,0.9463882618510157,0.0,0.0
ALLK,2017-12-31,30.889684813753583,0.0,0.4007623196297304,87029000,85207000,0,0,0,0.0,0.9790644497811074,0.0,0.0
ALLK,2018-12-31,34.55270167427702,0.0,-0.236627281324391,191259000,33660000,0,0,0,0.0,0.17599171803679828,0.0,0.0
ALLK,2019-12-31,38.27195467422096,0.0,-0.1722178402770913,516894000,38367000,0,0,0,0.0,0.07422605021532461,0.0,0.0
ALLO,2017-12-31,0.0,0.0,12.0,0,0,0,0,0,0.0,0.0,0.0,0.0
ALLO,2018-12-31,0.0,0.0,-0.3007904272687453,0,0,0,0,0,0.0,0.0,0.0,0.0
ALLO,2019-12-31,0.0,0.0,-0.2934614473556611,0,0,0,0,0,0.0,0.0,0.0,0.0
ALLT,2016-12-31,5.969935059729015,0.0,-0.0508191197879252,190940000,23326000,7235000,25587000,0,0.0,0.12216403058552425,0.03789148423588562,0.13400544673719492
ALLT,2017-12-31,4.548311325545963,0.0,-0.1262637201405725,184525000,15342000,7897000,23656000,0,0.0,0.08314320552770628,0.042796369055683514,0.1281994309714131
ALLT,2018-12-31,3.387617041198502,0.0,-0.0766355415259412,189844000,16336000,11345000,27420000,0,0.0,0.08604959861781251,0.05975959208613388,0.14443437769958492
ALLT,2019-12-31,2.0817243539119303,0.0,-0.0656726153006044,215169000,16930000,10668000,30781000,0,0.0,0.07868233806914565,0.049579632753788884,0.14305499398147503
ALLY,2016-12-31,1.080531672630943,2.9717654126304724,0.0801231508598032,163728000000,5934000000,0,107625000000,39575000000,0.2417118635786182,0.03624303723248314,0.0,0.6573402228085605
ALLY,2017-12-31,0.9798690377604944,2.459537572254335,0.0688454127760486,167148000000,4252000000,0,108823000000,33189000000,0.19856055711106324,0.02543853351520808,0.0,0.6510577452317706
ALLY,2018-12-31,0.9449779864519852,2.6542809767862527,0.0951914380464274,178869000000,4537000000,0,113044000000,35217000000,0.1968871073243547,0.0253649318775193,0.0,0.6319932464541089
ALLY,2019-12-31,0.8445399301122727,1.7208657047724751,0.1189650388457269,180644000000,3555000000,0,110614000000,24808000000,0.1373308828413897,0.01967959079736941,0.0,0.612331436416377
ALNA,2016-12-31,15.16153846153846,-0.1587293553992273,0.413431853838757,49479000,25250000,0,0,9409000,0.1901614826492047,0.5103175084379231,0.0,0.0
ALNA,2017-12-31,12.731406602147686,0.0665620851936768,-0.2612525642572704,96249000,94494000,0,0,5516000,0.057309686334403476,0.9817660443225384,0.0,0.0
ALNA,2018-12-31,11.186708311643242,0.2017955354254286,-0.7208023293432546,65229000,61643000,0,0,9980000,0.15299943276763403,0.9450244523141548,0.0,0.0
ALNA,2019-12-31,3.0285111844517787,0.3481800209326666,-2.752587510175602,34108000,30007000,0,0,5988000,0.17555998592705524,0.8797642781752082,0.0,0.0
ALNY,2016-12-31,5.101610490588387,0.0,-0.4456625093319974,1262810000,193617000,0,23334000,0,0.0,0.15332235253125964,0.0,0.018477839104853462
