stock,enddate,current_ratio,debt_to_equity,roe,totalassets,cash,inventory,netreceivables,longtermdebt
AMH,2018-12-31,1.5437474352798444,0.5338443765160824,0.020617102066394482,9001481000,30284000,0,35039000,2803543000
AMH,2019-12-31,2.0545270395687227,0.5311075464398606,0.026436194300657984,9100109000,37575000,0,66452000,2833497000
AMK,2017-12-31,1.4147434044837124,0,0.11171861420067317,1097741000,50147000,0,7981000,0
AMK,2018-12-31,2.5745100030466133,0,0.05354136057944725,1147275000,105354000,0,9678000,0
AMK,2019-12-31,3.1953724414940954,0,-0.0004890197598912979,1188960000,96341000,0,13673000,0
AMKR,2016-12-31,1.4017606330562684,1.0405106144314638,0.12686580109107626,4092086000,549518000,267990000,563107000,1439638000
AMKR,2017-12-31,1.2472916614506635,0.7313556284472574,0.15536976293952162,4508388000,596364000,213649000,798264000,1240581000
AMKR,2018-12-31,1.442657820157231,0.6652310247249446,0.06942869317250647,4495447000,681569000,230589000,724456000,1217732000
AMKR,2019-12-31,1.8885896718541086,0.664933069007643,0.06156011567728705,4695615000,894948000,220602000,850753000,1305755000
AMN,2016-12-31,1.6398995596637431,0.799300374068445,0.23551847755700595,1186881000,10622000,0,391571000,359192000
AMN,2017-12-31,1.787421966886818,0.5685824858184585,0.23564735559359817,1253957000,15147000,0,407406000,319843000
AMN,2018-12-31,1.5691932176912813,0.6895366124665487,0.22182037277578678,1492721000,13856000,0,416813000,440607000
AMN,2019-12-31,1.4823898123537114,0.8376867342977596,0.15471901968395993,1931646000,82985000,0,431383000,617159000
AMNB,2016-12-31,0.04555233964797498,0.13767007647234084,0.0809464693614063,1678638000,53207000,1328000,0,27724000
AMNB,2017-12-31,0.03857779566735409,0.13331927921539694,0.07306065150418989,1816078000,52477000,1225000,0,27826000
AMNB,2018-12-31,0.044422916293684174,0.1254909185681804,0.10145949977981684,1862866000,64255000,869000,0,27927000
AMNB,2019-12-31,0.04252055700020704,0.110991762891169,0.06527861911333988,2478550000,78904000,1308000,0,35546000
AMOT,2016-12-31,3.0544362962366023,0.9750574108402733,0.12558448385579504,179919000,15483000,31098000,26104000,70483000
AMOT,2017-12-31,2.7737517452297054,0.6032720070523315,0.09200087009284806,187922000,15590000,32568000,31822000,52694000
AMOT,2018-12-31,2.4870259481037924,1.203343384440101,0.15641421036606326,285301000,8673000,54971000,43247000,122516000
AMOT,2019-12-31,2.47942797109839,0.9239391244525731,0.14280920180546,305828000,13416000,53385000,44429000,110128000
AMP,2016-12-31,2.350483870967742,0.8243801652892562,0.20867768595041322,139821000000,2486000000,0,5310000000,5187000000
AMP,2017-12-31,2.485531075304176,0.8438698915763136,0.2468723936613845,147480000000,2620000000,0,5787000000,5059000000
AMP,2018-12-31,2.5996478873239437,0.8205082319255548,0.37544738725841087,137216000000,3097000000,0,6185000000,4585000000
AMP,2019-12-31,2.4064952638700947,0.8148018851457497,0.3304241577936813,151828000000,3827000000,0,7210000000,4668000000
AMPE,2016-12-31,2.530803451380749,0,-2.888563559953701,13595786,4894834,0,0,0
AMPE,2017-12-31,2.17691663686462,0,1.5183345410209268,15314603,8209071,0,0,0
AMPE,2018-12-31,5.803468208092486,0,6.490832696715049,14030000,7585000,0,0,0
AMPE,2019-12-31,1.9257703081232493,0,-2.1154741580009313,14001000,6532000,0,0,0
AMPH,2016-12-31,3.037035815035386,0.09827033758029491,0.02982490774627568,427738000,72354000,79754000,26799000,32356000
AMPH,2017-12-31,2.7946481724014762,0.11831807176930269,0.010927799218543999,451072000,65594000,63609000,42032000,39487000
AMPH,2018-12-31,2.0624707490124865,0.0930377367004076,-0.017260517093567164,513563000,86337000,69322000,52212000,30929000
AMPH,2019-12-31,2.8357275383572755,0.10198601868021795,0.1283255455389311,586971000,73685000,110501000,45687000,38894000
AMPY,2016-12-31,0.07736362432218427,0,-5.430047542944446,1973254000,0,0,34584000,0
AMPY,2017-12-31,1.843829957043262,0,-0.2276250022211899,917464000,0,0,36391000,0
AMPY,2018-12-31,2.0944305605141023,0,0.13109578978197514,836843000,0,0,29514000,0
AMPY,2019-12-31,0.860840099528549,0,-0.0810604158845896,877539000,0,0,33145000,0
AMRB,2016-12-31,0.057917311002830214,0.14311270125223613,0.07637447823494335,651450000,27589000,1348000,0,12000000
AMRB,2017-12-31,0.07706671193345782,0.15600421211372706,0.041575122528308264,655622000,38467000,961000,0,12000000
AMRB,2018-12-31,0.0548043851565372,0.140522744609949,0.0655772808179762,688092000,29733000,957000,0,10500000
AMRB,2019-12-31,0.0334864638879761,0.12664487570710056,0.06633779203705267,720353000,17810000,846000,0,10500000
AMRC,2016-12-31,1.1860368726456176,0.9003452189218025,0.04088261877093909,797281000,20607000,12104000,160139000,264977000
AMRC,2017-12-31,1.4201798735542341,1.1322618976887886,0.11137484403778741,983951000,24262000,8139000,213510000,381142000
AMRC,2018-12-31,1.396797376813547,1.28370679933665,0.10078673300165837,1161634000,61397000,7765000,191639000,483797000
AMRC,2019-12-31,1.2630203150481067,1.1539351204133788,0.103615199507527,1374013000,33223000,9236000,320115000,494872000
AMRH,2016-12-31,0.7919568820466077,0,-0.2385486096604652,39507923,1379887,0,8059910,0
AMRH,2017-12-31,0.482246440499209,0,-0.46671223997742456,52196628,4882084,0,8838453,0
AMRH,2018-12-31,0.6849599682482734,0,-1.5711472641747148,29637450,1371331,0,7871422,0
AMRH,2019-12-31,0.5283205427290307,0,-0.5278155515650027,25005152,431400,0,6384148,0
AMRK,2016-06-30,1.1409410436096707,0,0.14644047449809663,437147000,17142000,245057000,108967000,0
AMRK,2017-06-30,1.1055025225046988,0,0.10182351166099064,478500000,13059000,284659000,128076000,0
AMRK,2018-06-30,1.0617448777462233,0,-0.05170629242899327,743001000,6291000,280116000,137111000,0
AMRK,2019-06-30,1.236465614295195,0,0.031941772660713776,705362000,8320000,292861000,143962000,0
AMRN,2016-12-31,1.9190546761269,0,2.583627550715098,166999000,98251000,20507000,19985000,0
AMRN,2017-12-31,1.412236248042016,0,0.7585732808727533,161598000,73637000,30260000,45318000,0
AMRN,2018-12-31,2.4035977947769025,0,-0.8924356223175965,385714000,249227000,57802000,66523000,0
AMRN,2019-12-31,3.5294615435421552,0,-0.03861612890573708,882209000,644588000,76769000,116430000,0
AMRS,2016-12-31,0.538127571267339,-0.9251917915909892,0.527712868334734,129873000,27150000,6213000,13977000,170647000
AMRS,2017-12-31,0.9814377925411445,-0.4896732026143791,0.7154317165462676,140796000,57059000,5408000,33708000,106761000
AMRS,2018-12-31,0.4355187592095817,-0.2848141957052848,1.0573072613383787,127925000,45353000,9693000,26004000,62020000
AMRS,2019-12-31,0.4568224554261281,-0.7739828053343342,0.9491353796471145,160966000,270000,27770000,28754000,197967000
AMRX,2016-12-31,3.2261266344697055,-6.258114307302067,-1.1192077284257111,1218817000,27367000,266161000,407351000,1159566000
AMRX,2017-12-31,2.6001253018866017,-3.513448212392317,-0.434615115401865,1341889000,74166000,284038000,382727000,1355274000
AMRX,2018-12-31,2.3230910896452106,5.2116849925705795,-0.3362575532441803,4352736000,213394000,457219000,565322000,2630598000
AMRX,2019-12-31,2.19875873446147,11.245403215378648,-1.5599198310417655,3665890000,151197000,381067000,635893000,2609046000
AMS,2016-12-31,0.9061168068194908,0.23754361479413816,0.04326587578506629,60598000,2871000,0,4375000,5106000
AMS,2017-12-31,0.9873431775285889,0.15082159624413147,0.0806086519114688,58176000,2152000,0,5235000,3598000
AMS,2018-12-31,1.0498205615368377,0.13273842721695484,0.04075372480280456,57502000,1442000,0,6878000,3332000
AMS,2019-12-31,1.3077672266861455,0.07505857949525602,0.025314024507356047,53783000,1429000,0,7063000,1954000
AMSC,2017-03-31,1.7289008908340318,0,-0.45450469896722345,100244000,26784000,17462000,7956000,0
AMSC,2018-03-31,2.4584080512351325,0,-0.6275440847039001,88175000,34084000,19780000,10365000,0
AMSC,2019-03-31,3.64282694475761,0,0.32959737908440384,119330000,77483000,12119000,10743000,0
AMSC,2020-03-31,2.3016845703125,0,-0.23672440770434372,124109000,24699000,18975000,16987000,0
AMSF,2016-12-31,1.770040176933032,0,0.17070042749095693,1518856000,58936000,0,183005000,0
AMSF,2017-12-31,1.7261605206073753,0,0.10867066425651646,1518236000,55559000,0,175995000,0
AMSF,2018-12-31,1.7732478217009289,0,0.1748136723268629,1515931000,40344000,0,162478000,0
AMSF,2019-12-31,0.8668449783739497,0,0.21545041432771986,1492906000,43813000,0,157953000,0
AMSWA,2016-04-30,2.3946404031149795,0,0.1079309545387485,136724000,49004000,0,20548000,0
AMSWA,2017-04-30,2.562791024171093,0,0.14092530120481928,148774000,66001000,0,19871000,0
AMSWA,2018-04-30,2.3312663963749105,0,0.10705784125630641,162965000,52794000,0,22018000,0
AMSWA,2019-04-30,2.6101946590566345,0,0.059359375954348335,161310000,61288000,0,20294000,0
AMT,2016-12-31,1.0334702384601238,2.704796120523966,0.1413998048434312,30879200000,787200000,0,397700000,18294700000
AMT,2017-12-31,0.8109151705744199,3.0865657293919733,0.1984939517744132,33214300000,802100000,0,685700000,19264800000
AMT,2018-12-31,0.5085609501268684,3.423155488090553,0.23170480313337455,33010400000,1208700000,0,671400000,18266300000
AMT,2019-12-31,0.46536800481075863,4.174387783360367,0.37342247893341773,42801600000,1501200000,0,675800000,21103200000
AMTB,2016-12-31,0.027948191395120985,0.8430237095540606,0.033457871518027295,8434264000,130789000,0,0,594110000
AMTB,2017-12-31,0.032423234428865244,0.9610591280111487,0.057146459619085536,8436767000,152245000,0,0,724110000
AMTB,2018-12-31,0.023857694511358725,1.1293680376977808,0.06132177710464559,8124347000,85510000,0,0,844110000
AMTB,2019-12-31,0.028147439067424566,0.6496290288378713,0.06149986641923275,7985399000,121323000,0,0,542246000
AMTD,2017-09-30,1.098933108724644,0.3525596798675314,0.12032565199392853,38627000000,1472000000,0,18795000000,2555000000
AMTD,2018-09-30,1.1163794680422932,0.24215919030363614,0.18405597900787204,37520000000,2690000000,0,24363000000,1938000000
AMTX,2016-12-31,0.25885508524397416,-2.0135905568715624,0.31388766210302327,77810000,1486000,3241000,1557000,100305000
AMTX,2017-12-31,0.3182474455797423,-1.7624150115443982,0.38652685826540634,94331000,428000,5737000,2219000,138161000
AMTX,2018-12-31,0.24216162897202848,-1.4870041409922141,0.2978627427983725,91821000,1188000,6129000,1096000,164824000
AMTX,2019-12-31,0.21750635604213148,-1.2551547226522772,0.2313617018520078,99896000,656000,6518000,2036000,193762000
AMWD,2017-04-30,3.3422465688641045,0.04335095290382438,0.2020122060212967,501273000,176978000,42859000,63416000,15279000
AMWD,2018-04-30,2.1376140330292452,1.392377055521649,0.1085521735019298,1645345000,78410000,104801000,162351000,809897000
AMWD,2019-04-30,2.0458252556989103,1.1039601646159525,0.1349038370089288,1529931000,57656000,108528000,126910000,684845000
AMWD,2020-04-30,2.0897137642507357,0.8492344455261528,0.1068621545155295,1622806000,97059000,111836000,106344000,594921000
AN,2016-12-31,0.8088245385301586,0.6973553218196771,0.18633943643682638,10060000000,64800000,3520100000,437000000,1611100000
AN,2017-12-31,0.8512695849672622,0.8269109019541637,0.1834297049761533,10271500000,69200000,3365600000,455300000,1959200000
AN,2018-12-31,0.8631872890192821,0.6797496318114875,0.14580265095729014,10665100000,48600000,3650500000,435800000,1846200000
AN,2019-12-31,0.8648876514646484,0.47158533885708864,0.14231048986433067,10543300000,42000000,3305800000,437400000,1491200000
ANAB,2016-12-31,10.197617379117029,0,0.11135222756745451,62180000,51232000,0,0,0
ANAB,2017-12-31,17.93442157558552,0,-0.097762865716673,329364000,81189000,0,0,0
ANAB,2018-12-31,19.885326982963914,0,-0.12676899036731673,508997000,113596000,0,0,0
ANAB,2019-12-31,12.78933468765871,0,-0.2403310551890333,435197000,171017000,0,0,0
ANAT,2016-12-31,0.6080498142448201,0.029250815424517292,0.03890715273577236,24533222000,289338000,0,358353000,136080000
ANAT,2017-12-31,0.7425191145490845,0.026198649490094744,0.09408684485031617,26386764000,375837000,0,358515000,137458000
ANAT,2018-12-31,0.502042210483135,0.026242437107779584,0.030243009270249376,26912353000,268164000,0,354560000,137963000
ANAT,2019-12-31,0.5920342007936901,0.026377899975441373,0.1035707840178278,28597566000,452001000,0,341924000,157997000
ANCN,2016-12-31,2.3030099065533998,0,-1.4401489348455605,5649033,4559863,0,128871,0
ANCN,2017-12-31,0.6876854599406528,0,16.101806239737275,2087000,1454000,0,88000,0
ANCN,2018-12-31,3.976693372177713,0,-1.4072412034676185,12761000,7517000,0,3403000,0
ANCN,2019-12-31,4.419073040524145,0,-1.8193037762425381,19755000,17575000,0,408000,0
ANDE,2016-12-31,1.323027947825391,0.5160319282608499,0.014972344939892376,2232849000,62630000,682747000,194698000,399595000
ANDE,2017-12-31,1.352632134676926,0.5146981975019689,0.05214781121734245,2162354000,34919000,648703000,183238000,419583000
ANDE,2018-12-31,1.2278130437391253,0.5982112963404559,0.04996134029930557,2392003000,22593000,690804000,207285000,496708000
ANDE,2019-12-31,1.351007938640993,1.032380521974918,0.018803216893828124,3900741000,54895000,1170536000,536367000,1005136000
ANET,2016-12-31,3.320892258346698,0,0.16626256973154482,1729007000,567923000,236490000,253119000,0
ANET,2017-12-31,4.277047772713977,0,0.2546467506742226,2460860000,859192000,306198000,247346000,0
ANET,2018-12-31,4.4761485497210245,0,0.15308233829696802,3081983000,649950000,279196000,331777000,0
ANET,2019-12-31,5.814414963639348,0,0.297050180917723,4185290000,1111286000,257541000,391987000,0
ANF,2017-01-28,2.344238683127572,0.24881799209448022,0.0031815092867741378,2295757000,547189000,399795000,93384000,309389000
ANF,2018-02-03,2.4914746643653976,0.24174507135101286,0.005710012806076085,2325692000,675558000,424393000,79724000,300339000
ANF,2019-02-02,2.3902475680646678,0.24549259657539912,0.06166018694681115,2385593000,723135000,437879000,73112000,296776000
ANF,2020-02-01,1.5511655060256035,0.2190789660090101,0.037171919418970356,3549665000,671267000,434326000,80251000,231963000
ANGI,2016-12-31,0.9432947019867549,0.3069267489926925,0.08573051831438441,295517000,36377000,0,18696000,47000000
ANGI,2017-12-31,1.5340064662858612,0.26205269865686276,-0.10380874337844014,1467262000,221521000,0,28085000,260309000
ANGI,2018-12-31,2.3560627518796244,0.1873549534975296,0.05888916562130362,1808027000,336984000,0,51513000,245986000
ANGI,2019-12-31,2.326046502972729,0.17648034525157347,0.026500279999513043,1921611000,390565000,0,41669000,231946000
ANGO,2016-05-31,2.191826397110615,0.2056097060887806,-0.08593768482812462,726194000,32333000,55370000,52867000,104291000
ANGO,2017-05-31,2.152161754013088,0.17731109242816395,0.009723762055193224,707961000,47544000,54506000,46360000,91320000
ANGO,2018-05-31,2.9324444599570687,0.15964209032519652,0.030105327177729246,705472000,74096000,39274000,39401000,86621000
ANGO,2019-05-31,4.301274180786336,0.20234867399136325,0.09976984946691281,836438000,227641000,40071000,43577000,124407000
ANH,2016-12-31,0.20515193563805567,1.3363739445956317,0.03923836438489987,5395776000,31031000,0,760665000,766063000
ANH,2017-12-31,0.1618230281160509,1.1446890185228702,0.09326099597090268,5765541000,12273000,0,657442000,667364000
ANH,2018-12-31,0.1759531565546497,1.2628274295373567,-0.013917699375119323,5039700000,3165000,0,577548000,588691000
ANH,2019-12-31,0.19893231577294365,1.0756077615047208,-0.12117839478368107,4938631000,8236000,0,627668000,491912000
ANIK,2016-12-31,19.370382998067964,0,0.14609939265530383,240246000,104261000,15983000,27598000,0
ANIK,2017-12-31,15.782681863382544,0,0.12074795723573101,282617000,133256000,22035000,23825000,0
ANIK,2018-12-31,17.977057312428027,0,0.07102104608287939,278993000,89042000,21300000,20775000,0
ANIK,2019-12-31,14.394913067518585,0,0.09429637489683679,330710000,157463000,21995000,23079000,0
ANIP,2016-12-31,3.2242080881432327,0.7111371781571253,0.023189191738187304,322864000,27365000,26183000,45895000,120643000
ANIP,2017-12-31,3.3548740695421637,1.1338895374121631,-0.006157156263590377,412138000,31144000,37727000,58788000,198154000
ANIP,2018-12-31,0.9234546871319066,0.3436630285456472,0.07854488677552303,430604000,43008000,40503000,64842000,67792000
ANIP,2019-12-31,3.0432421038977884,0.855407418546837,0.028638429256876465,456789000,62332000,48163000,72129000,182023000
ANIX,2016-10-31,7.254076747817628,0,-5.153114358355376,5628107,2488323,0,0,0
ANIX,2017-10-31,7.885323437059089,0,-0.6322150297308203,8812416,3339374,0,0,0
ANIX,2018-10-31,4.377775546967816,0,-2.5752565684013122,6448542,3055890,0,0,0
ANIX,2019-10-31,4.113320934440008,0,-2.224693158226389,6293693,3491625,0,0,0
ANSS,2016-12-31,2.1691726952327954,0,0.1202840964406438,2800526000,822479000,0,322029000,0
ANSS,2017-12-31,2.0873547579257683,0,0.11543655778195243,2941623000,881501000,0,361477000,0
ANSS,2018-12-31,2.498588897548817,0,0.15828177420517545,3265964000,777139000,0,498553000,0
ANSS,2019-12-31,2.237649969790258,0,0.13068215217617296,4838887000,872094000,0,637830000,0
ANVS,2017-12-31,0.7302088858063727,0,0.09796039370847426,357963,347472,0,0,0
ANVS,2018-12-31,0.08978365786707469,0,0.09400580966072387,50992,35312,0,0,0
ANVS,2019-12-31,0.3717581715858974,0,0.11554731589011706,1117107,1858,0,0,0
ANY,2016-12-31,0.7063517991319364,0,-3.348332192115817,92556000,5056000,10002000,11591000,0
ANY,2017-12-31,1.0822754321337489,0,-2.5025327343974,83280000,600000,1449000,1911000,0
ANY,2018-12-31,0.3627969706401079,0,4.674157303370786,11286000,341000,1230000,1142000,0
ANY,2019-12-31,0.2920553716521216,0,0.5942531926707385,8406000,149000,753000,369000,0
AOBC,2016-04-30,2.7182116288175413,0.5411154715804247,0.3052407932011331,619503000,191279000,77789000,59856000,166564000
AOBC,2017-04-30,2.105464643459288,0.5358020358020358,0.32519419475941214,788036000,61549000,131682000,119087000,210657000
AOBC,2018-04-30,2.685326076160585,0.4271108710689142,0.04767996058254451,745060000,48860000,153353000,61258000,180304000
AOBC,2019-04-30,2.6840038460501603,0.33622683622683625,0.041422541422541426,766789000,41015000,163770000,87371000,149434000
AOD,2016-10-31,1.416133530065369,0,-0.02076313214597046,957016516,2932043,0,27648938,0
AOD,2017-10-31,0.42471379673534077,0,0.1961328013897057,1105752480,586087,0,14285899,0
AOD,2018-10-31,1.0755095006855675,0,0.007128533387576386,1051633744,3741095,0,57086177,0
AOD,2019-10-31,8.9558404708246,0,0.09474049727610846,1009370863,420901,0,13146776,0
AON,2016-12-31,1.0521008403361345,1.0719634703196348,0.2549771689497717,26615000000,397000000,0,2206000000,5869000000
AON,2017-12-31,1.0722853782830262,1.2365262928212961,0.2675103643901375,26088000000,717100000,0,2592000000,5667000000
AON,2018-12-31,1.0809265944645006,1.4437484943387136,0.27318718381112983,26422000000,618900000,0,2873000000,5993000000
AON,2019-12-31,1.0581208657119003,1.9635555555555555,0.4539259259259259,29405000000,735500000,0,3200000000,6627000000
AOS,2016-12-31,2.0402298850574714,0.20880353725334916,0.21546888404936315,2891000000,330400000,251100000,518700000,316400000
AOS,2017-12-31,2.225875535399345,0.24493890206091556,0.1802541187914159,3197400000,346600000,297000000,592700000,402900000
AOS,2018-12-31,2.0864637718069527,0.1289458357600466,0.2587070471753058,3071500000,259700000,304700000,647300000,221400000
AOS,2019-12-31,1.9574690150032616,0.16630669546436286,0.22198224142068634,3058000000,374000000,303000000,589500000,277200000
AOSL,2016-06-30,2.7048071387449624,0,-0.012092078202046733,318505000,87774000,68848000,26594000,0
AOSL,2017-06-30,2.3756822252660417,0,0.051072866270266276,398408000,115708000,76254000,29618000,0
AOSL,2018-06-30,1.8438841479182828,0,0.05119636460225274,667049000,131535000,90182000,52026000,0
AOSL,2019-06-30,1.659313119507316,0,0.006394661608664577,739394000,121893000,111643000,55444000,0
AP,2016-12-31,1.5348321459263161,0.17164239646290513,-0.539623304804013,565889000,38579000,83579000,85112000,25389000
AP,2017-12-31,1.660643805600293,0.28340705041493386,-0.07605966994041814,565599000,18656000,93452000,94731000,45045000
AP,2018-12-31,1.360775859494903,0.13886637365146412,-0.79154061304869,571119000,19713000,94196000,86216000,12164000
AP,2019-12-31,1.5568613561723228,0.6150715746421268,-0.429161554192229,506560000,6960000,82289000,98043000,30077000
APA,2016-12-31,1.7585458491589798,1.3696697659506252,-0.22523244629689002,22519000000,1377000000,476000000,1128000000,8544000000
APA,2017-12-31,1.452808112324493,1.069848975188781,0.17583603020496225,21922000000,1668000000,368000000,1345000000,7934000000
APA,2018-12-31,1.2208087233075875,1.1295932678821878,0.005610098176718092,21582000000,714000000,401000000,1194000000,8054000000
APAM,2016-12-31,7.992602031786485,1.5145052425385883,0.5544715323701134,936166000,156777000,0,59739000,199477000
APAM,2017-12-31,9.450607272858328,1.811531708559628,0.45121585109576706,837155000,159167000,0,93461000,199129000
APAM,2018-12-31,7.569513943756767,1.4757856698557508,1.1722771837327093,805014000,174906000,0,73257000,199296000
APAM,2019-12-31,2.08714959023601,1.497499191467918,1.1773430507607723,933619000,143626000,0,83515000,199103000
APD,2016-09-30,1.3150071578690872,0.5540426012769083,0.0891434544324538,18028600000,1293200000,255000000,1480700000,3922400000
APD,2018-09-30,2.173459350810418,0.30880036840893393,0.13795072530508865,19178300000,2791300000,396100000,1376800000,3352800000
APD,2019-09-30,2.5362732714591685,0.29112687269305926,0.1592241441702251,18942800000,2248700000,388300000,1415400000,3218000000
APDN,2016-09-30,2.7789795122510084,0,-1.1746750391349994,15565831,4479274,297759,6374895,0
APDN,2017-09-30,4.816209675676844,0,-1.8745431666005645,8153948,2959781,326468,2587969,0
APDN,2018-09-30,1.4182294656715784,0,-15.497523535360363,5633733,1659564,221369,1485938,0
APDN,2019-09-30,0.955617789927827,0,10.24782312626046,3564735,558988,142629,839951,0
APEI,2016-12-31,3.761161825726141,0,0.0912645936449163,315620000,146351000,0,6949000,0
APEI,2017-12-31,4.4089640377384605,0,0.07298051871764925,339038000,176905000,0,7136000,0
APEI,2018-12-31,5.246571016062083,0,0.07980614195090673,370958000,210431000,0,14957000,0
APEI,2019-12-31,4.9231193957330275,0,0.033744140355134074,354897000,201440000,0,13082000,0
APEN,2016-12-31,2.1509368836291913,0.9295093948181153,-0.9705306834523894,102124000,19111000,12163000,10509000,39427000
APEN,2017-12-31,2.2302241839934953,0.6675815919700279,-0.5467914170656943,109061000,30513000,14343000,11729000,33321000
APEN,2018-12-31,1.968259162303665,0.7349982656954561,-1.5881720430107527,74468000,23996000,9932000,11391000,21190000
APEN,2019-12-31,0.9661103639015705,8.739519547809703,-12.921337729627885,74582000,29905000,8865000,9232000,18554000
APEX,2017-01-28,1.0241473736619369,0,-0.10915677977820183,166016000,8378000,0,15720000,0
APEX,2018-02-03,0.2589670686746235,0,-2.3217499481650425,103597000,3174000,0,10277000,0
APEX,2019-02-02,0.9147769516728624,0,-0.7630604417405105,93111000,4284000,0,4702000,0
APEX,2020-02-01,0.11778010534784522,0,-2.150738731999252,82922000,1209000,0,5119000,0
APG,2018-08-31,8912.147176363389,0,-0.1318483163869696,1242148337,11672995,0,8711,0
APG,2019-12-31,1.6306196840826246,0,-0.3483210017074559,4011000000,256000000,0,975000000,0
APH,2016-12-31,2.1961839530332683,0.7171623717652181,0.2239244605295382,8498700000,1034600000,928900000,1349300000,2635500000
APH,2017-12-31,2.9479549195897174,0.8876384781192039,0.1630407539225024,10003900000,1719100000,1106900000,1598600000,3541500000
APH,2018-12-31,1.8649696079631215,0.6986308190191686,0.29997510580034853,10044900000,1279300000,1233800000,1791800000,2806400000
APH,2019-12-31,1.9745862052796923,0.7071054897026687,0.254950003311039,10815500000,891200000,1310100000,1736400000,3203400000
APLE,2016-12-31,1.426080684474954,0.3805466718831389,0.04112862319252649,4979883000,0,0,31660000,1338407000
APLE,2017-12-31,0.7326232320223507,0.34224780423876777,0.05110267607743865,4902338000,0,0,31457000,1222196000
APLE,2018-12-31,0.75967296409057,0.4149204607789358,0.060453328092320055,4928672000,0,0,29091000,1414468000
APLE,2019-12-31,0.7638150646539227,0.4041187318312021,0.05223832297228847,4942411000,0,0,26926000,1329960000
APLS,2016-12-31,7.521076204101306,0,0.39736882792983114,27433258,24863488,0,0,0
APLS,2017-12-31,27.771814527953946,0,-0.34245410622570294,182131456,175643529,0,0,0
APLS,2018-12-31,11.890977630203153,0,-0.7920736226907608,203533559,176267666,0,0,0
APLS,2019-12-31,5.674200584464675,0,-8.901825801681559,389244980,351985085,0,0,0
APLT,2017-12-31,3.309164149043303,0,1.0810401413784398,3286000,3277000,0,0,0
APLT,2018-12-31,4.57226738934056,0,0.8432523478971009,20246000,18748000,0,0,0
